COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
398;2;2015-12-06;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-07-25;1;SIS;1;NO APLICA;NO APLICA
409;1;2017-02-27;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-07-25;1;SIS;1;NO APLICA;NO APLICA
409;2;2015-02-19;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-07-25;1;SIS;1;NO APLICA;NO APLICA
415;2;2014-10-26;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-08-26;1;SIS;1;NO APLICA;NO APLICA
418;1;2013-04-07;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-08-26;1;SIS;1;NO APLICA;NO APLICA
421;1;2016-11-17;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-10-28;1;SIS;1;NO APLICA;NO APLICA
431;2;2015-04-25;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-10-28;1;SIS;1;NO APLICA;NO APLICA
431;1;2017-06-09;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-10-28;1;SIS;1;NO APLICA;NO APLICA
297;1;2018-04-20;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-02-25;1;SIS;1;NO APLICA;NO APLICA
297;1;2012-03-01;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-02-25;1;SIS;1;NO APLICA;NO APLICA
444;2;2017-01-07;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-11-25;1;SIS;1;NO APLICA;NO APLICA
444;1;2013-10-21;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-11-25;1;SIS;1;NO APLICA;NO APLICA
446;1;2017-10-28;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
449;2;2015-04-07;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
453;1;2014-05-01;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
454;1;2017-01-04;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
454;2;2015-01-10;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
381;2;2018-09-16;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
381;2;2015-12-09;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-27;1;SIS;1;NO APLICA;NO APLICA
457;1;2018-09-12;6;3;PERÚ;2;10;7;CEDIF CAJAMARCA;2023-04-24;1;SIS;1;NO APLICA;NO APLICA
459;2;2014-11-25;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-04-24;1;SIS;1;NO APLICA;NO APLICA
461;1;2016-07-02;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-04-24;1;SIS;1;NO APLICA;NO APLICA
463;2;2010-07-26;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-04-24;1;SIS;1;NO APLICA;NO APLICA
463;2;2007-09-29;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-04-24;1;SIS;1;NO APLICA;NO APLICA
472;1;2014-09-17;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-06-26;1;SIS;1;NO APLICA;NO APLICA
472;2;2008-03-13;16;4;PERÚ;1;10;7;CEDIF CAJAMARCA;2023-06-26;3;SIS;1;NO APLICA;NO APLICA
479;2;2017-03-25;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-06-26;1;SIS;1;NO APLICA;NO APLICA
479;2;2014-11-03;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-06-26;1;SIS;1;NO APLICA;NO APLICA
479;2;2013-03-19;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-06-26;1;SIS;1;NO APLICA;NO APLICA
479;1;2010-12-15;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-06-26;3;SIS;1;NO APLICA;NO APLICA
481;2;2010-09-21;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;3;SIS;1;NO APLICA;NO APLICA
482;2;2016-04-24;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;ESSALUD;1;NO APLICA;NO APLICA
482;2;2007-05-12;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;3;ESSALUD;1;NO APLICA;NO APLICA
483;2;2009-11-09;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;3;ESSALUD;1;NO APLICA;NO APLICA
484;1;2013-08-04;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;SIS;1;NO APLICA;NO APLICA
485;1;2015-12-12;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;SIS;1;NO APLICA;NO APLICA
485;1;2011-09-26;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;SIS;1;NO APLICA;NO APLICA
488;1;2008-07-17;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-08-25;3;SIS;1;NO APLICA;NO APLICA
492;1;2016-04-21;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-08-25;1;SIS;1;NO APLICA;NO APLICA
492;1;2012-12-11;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-08-25;1;SIS;1;NO APLICA;NO APLICA
431;1;2019-12-09;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
493;2;2008-05-15;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;3;SIS;1;NO APLICA;NO APLICA
494;1;2015-01-31;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
495;1;2019-10-03;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
495;2;2017-01-20;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
495;1;2010-10-28;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;3;SIS;1;NO APLICA;NO APLICA
496;2;2014-03-10;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;ESSALUD;1;NO APLICA;NO APLICA
497;2;2013-01-13;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
498;1;2013-01-26;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;3;SIS;1;NO APLICA;NO APLICA
498;1;2007-03-12;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
501;2;2017-01-05;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
501;1;2012-01-10;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-10-27;1;SIS;1;NO APLICA;NO APLICA
505;1;2014-02-01;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;3;SIS;1;NO APLICA;NO APLICA
506;2;2016-09-15;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;1;SIS;1;NO APLICA;NO APLICA
506;1;2014-07-25;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;1;SIS;1;NO APLICA;NO APLICA
508;2;2013-02-12;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;3;SIS;1;NO APLICA;NO APLICA
508;2;2007-03-12;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;3;SIS;1;NO APLICA;NO APLICA
509;2;2018-12-14;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;1;SIS;1;NO APLICA;NO APLICA
509;1;2016-05-22;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-11-27;1;SIS;1;NO APLICA;NO APLICA
511;1;2017-02-06;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;2;2025-01-28;1
511;1;2015-01-19;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;2;2025-01-28;1
513;2;2012-05-05;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
513;2;2010-08-08;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
519;1;2013-06-14;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
519;1;2009-10-04;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
520;1;2020-04-01;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
524;2;2018-02-08;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
526;1;2015-04-28;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
526;1;2011-04-25;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
528;2;2019-05-23;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
528;1;2015-01-29;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
529;1;2012-12-29;12;4;PERÚ;2;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
530;2;2014-01-20;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
531;2;2016-09-29;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
533;2;2018-12-16;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-01-26;1;SIS;1;NO APLICA;NO APLICA
534;1;2013-04-21;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-18;1;SIS;2;2025-01-28;9
535;1;2014-05-06;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-13;1;SIS;1;NO APLICA;NO APLICA
536;2;2019-02-27;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-12;1;SIS;1;NO APLICA;NO APLICA
536;2;2016-10-06;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-12;1;SIS;1;NO APLICA;NO APLICA
536;2;2010-03-06;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-12;3;SIS;1;NO APLICA;NO APLICA
537;2;2015-02-03;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-15;1;SIS;1;NO APLICA;NO APLICA
537;2;2012-10-02;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-15;4;SIS;1;NO APLICA;NO APLICA
539;2;2012-07-24;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-12;1;SIS;1;NO APLICA;NO APLICA
542;1;2009-04-04;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-03;1;SIS;1;NO APLICA;NO APLICA
542;1;2007-04-11;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-03;1;SIS;1;NO APLICA;NO APLICA
492;1;2020-04-26;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-04;1;SIS;1;NO APLICA;NO APLICA
505;1;2021-02-01;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-13;1;SIS;1;NO APLICA;NO APLICA
543;2;2021-01-11;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-15;1;SIS;1;NO APLICA;NO APLICA
543;1;2015-02-05;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-15;1;SIS;1;NO APLICA;NO APLICA
543;1;2012-11-16;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-03-15;1;SIS;1;NO APLICA;NO APLICA
544;1;2017-07-27;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-18;1;SIS;1;NO APLICA;NO APLICA
544;2;2015-06-29;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-03-18;1;SIS;1;NO APLICA;NO APLICA
544;1;2010-11-17;14;4;PERÚ;1;10;7;CEDIF CAJAMARCA;2023-03-18;1;SIS;1;NO APLICA;NO APLICA
545;1;2011-06-06;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-12;3;SIS;1;NO APLICA;NO APLICA
546;2;2017-08-06;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-05;1;SIS;1;NO APLICA;NO APLICA
546;2;2014-11-29;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-07;1;SIS;1;NO APLICA;NO APLICA
546;2;2010-01-17;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-07;3;SIS;1;NO APLICA;NO APLICA
546;2;2007-10-10;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-07;3;SIS;2;2025-01-28;9
547;1;2020-06-07;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-08;1;SIS;1;NO APLICA;NO APLICA
547;1;2011-11-02;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-08;1;SIS;1;NO APLICA;NO APLICA
487;2;2014-07-26;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;SIS;1;NO APLICA;NO APLICA
487;1;2012-04-17;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2023-07-27;1;SIS;1;NO APLICA;NO APLICA
548;1;2014-08-16;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-10;1;SIS;1;NO APLICA;NO APLICA
548;2;2011-11-22;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-10;1;SIS;1;NO APLICA;NO APLICA
549;2;2021-04-13;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-07;1;SIS;1;NO APLICA;NO APLICA
550;1;2019-05-08;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-17;1;ESSALUD;1;NO APLICA;NO APLICA
550;2;2010-09-19;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-17;3;ESSALUD;1;NO APLICA;NO APLICA
551;1;2015-01-18;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-06;1;SIS;1;NO APLICA;NO APLICA
554;2;2021-01-27;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;SIS;1;NO APLICA;NO APLICA
554;2;2017-04-26;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;SIS;1;NO APLICA;NO APLICA
554;2;2014-10-22;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;SIS;1;NO APLICA;NO APLICA
555;1;2020-07-13;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-06;1;SIS;1;NO APLICA;NO APLICA
555;1;2013-08-31;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-06;1;SIS;1;NO APLICA;NO APLICA
557;1;2015-08-15;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-04;1;SIS;1;NO APLICA;NO APLICA
558;1;2018-02-16;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;SIS;1;NO APLICA;NO APLICA
559;1;2021-05-06;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
560;2;2017-09-23;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-11;1;SIS;1;NO APLICA;NO APLICA
563;2;2016-12-11;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-20;1;SIS;1;NO APLICA;NO APLICA
563;2;2007-06-10;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-20;1;SIS;1;NO APLICA;NO APLICA
564;1;2017-07-02;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-17;1;SIS;1;NO APLICA;NO APLICA
564;2;2008-11-25;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-17;3;SIS;1;NO APLICA;NO APLICA
565;1;2019-03-16;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;ESSALUD;1;NO APLICA;NO APLICA
565;2;2014-06-26;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;ESSALUD;1;NO APLICA;NO APLICA
565;1;2011-12-02;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;3;ESSALUD;1;NO APLICA;NO APLICA
566;2;2021-06-26;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-04;1;SIS;1;NO APLICA;NO APLICA
567;2;2017-07-28;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-15;1;SIS;1;NO APLICA;NO APLICA
569;2;2016-07-25;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-18;1;SIS;1;NO APLICA;NO APLICA
570;1;2021-04-11;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;SIS;1;NO APLICA;NO APLICA
571;1;2014-07-07;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-13;1;SIS;1;NO APLICA;NO APLICA
572;1;2013-10-11;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-02;1;SIS;1;NO APLICA;NO APLICA
572;1;2010-11-24;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-02;3;SIS;1;NO APLICA;NO APLICA
572;1;2012-05-19;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-02;3;SIS;1;NO APLICA;NO APLICA
573;2;2015-09-25;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-05;1;SIS;1;NO APLICA;NO APLICA
574;2;2017-03-12;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-14;1;SIS;1;NO APLICA;NO APLICA
575;1;2021-07-22;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-07;1;SIS;1;NO APLICA;NO APLICA
575;1;2018-03-10;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-07;1;SIS;1;NO APLICA;NO APLICA
577;2;2020-04-25;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-17;1;SIS;2;2025-01-28;1
577;2;2015-01-22;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-17;1;SIS;1;NO APLICA;NO APLICA
578;2;2020-11-07;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-02;1;SIS;1;NO APLICA;NO APLICA
578;2;2018-12-09;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-02;1;SIS;1;NO APLICA;NO APLICA
580;1;2008-12-14;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-15;3;SIS;1;NO APLICA;NO APLICA
582;2;2020-12-23;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-11;1;SIS;1;NO APLICA;NO APLICA
582;1;2018-10-02;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-11;1;SIS;1;NO APLICA;NO APLICA
583;1;2009-02-24;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-05;3;SIS;1;NO APLICA;NO APLICA
584;2;2013-09-03;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-03;1;SIS;1;NO APLICA;NO APLICA
587;2;2007-08-02;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-16;3;SIS;1;NO APLICA;NO APLICA
588;2;2012-12-10;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-13;1;SIS;1;NO APLICA;NO APLICA
589;1;2012-03-29;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-03;5;SIS;1;NO APLICA;NO APLICA
590;1;2013-11-07;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-06;3;SIS;1;NO APLICA;NO APLICA
591;1;2014-06-26;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-04;1;SIS;1;NO APLICA;NO APLICA
591;1;2011-05-17;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-04;1;SIS;1;NO APLICA;NO APLICA
415;1;2006-12-09;18;5;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-16;1;SIS;1;NO APLICA;NO APLICA
592;2;2016-01-09;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-16;1;SIS;1;NO APLICA;NO APLICA
592;2;2014-04-11;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-16;1;SIS;1;NO APLICA;NO APLICA
593;1;2016-10-13;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-24;1;SIS;1;NO APLICA;NO APLICA
593;2;2013-03-31;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-24;1;SIS;1;NO APLICA;NO APLICA
238;1;2014-01-11;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-17;1;SIS;1;NO APLICA;NO APLICA
300;2;2018-12-16;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-11;1;SIS;1;NO APLICA;NO APLICA
300;1;2014-02-13;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-11;1;SIS;1;NO APLICA;NO APLICA
594;2;2017-12-12;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-15;1;ESSALUD;1;NO APLICA;NO APLICA
595;2;2014-06-07;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;SIS;1;NO APLICA;NO APLICA
596;2;2017-01-26;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-13;1;SIS;1;NO APLICA;NO APLICA
596;2;2011-08-12;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-13;1;SIS;1;NO APLICA;NO APLICA
597;2;2017-08-25;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-08;1;SIS;1;NO APLICA;NO APLICA
597;2;2015-07-09;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-08;1;SIS;1;NO APLICA;NO APLICA
598;1;2015-04-20;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;SIS;1;NO APLICA;NO APLICA
599;2;2016-01-04;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-16;1;SIS;1;NO APLICA;NO APLICA
599;1;2012-07-14;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-16;1;SIS;1;NO APLICA;NO APLICA
600;1;2017-04-04;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;SIS;1;NO APLICA;NO APLICA
600;2;2012-03-19;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;SIS;1;NO APLICA;NO APLICA
601;1;2017-02-09;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-21;1;SIS;1;NO APLICA;NO APLICA
601;2;2015-05-16;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-21;1;SIS;1;NO APLICA;NO APLICA
602;1;2020-11-30;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-12-02;1;SIS;1;NO APLICA;NO APLICA
603;2;2018-02-13;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-12-10;1;ESSALUD;1;NO APLICA;NO APLICA
604;2;2020-06-25;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-07;1;SIS;1;NO APLICA;NO APLICA
604;1;2017-08-16;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-07;1;SIS;1;NO APLICA;NO APLICA
605;1;2021-08-08;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
605;2;2017-05-02;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
605;2;2012-05-11;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;1;SIS;1;NO APLICA;NO APLICA
449;2;2021-11-21;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-28;1;SIS;1;NO APLICA;NO APLICA
606;2;2010-05-22;14;4;PERÚ;3;4;3;CEDIF CAJAMARCA;2025-01-17;5;SIS;1;NO APLICA;NO APLICA
121200421;2;2019-12-17;5;2;PERÚ;3;2;2;CEDIF JULI;2023-03-01;4;SIS;1;NO APLICA;NO APLICA
121200421;1;2013-04-12;11;3;PERÚ;3;2;2;CEDIF JULI;2023-03-01;4;SIS;1;NO APLICA;NO APLICA
121200354;2;2019-08-03;5;2;PERÚ;3;2;2;CEDIF JULI;2023-01-02;1;SIS;1;NO APLICA;NO APLICA
121200357;2;2019-12-08;5;2;PERÚ;3;2;2;CEDIF JULI;2023-01-02;1;SIS;1;NO APLICA;NO APLICA
121200357;1;2012-10-22;12;4;PERÚ;3;2;2;CEDIF JULI;2025-01-06;1;SIS;1;NO APLICA;NO APLICA
121200442;2;2016-05-06;8;3;PERÚ;3;2;2;CEDIF JULI;2023-06-05;1;SIS;1;NO APLICA;NO APLICA
121200263;1;2016-01-05;9;3;PERÚ;3;2;2;CEDIF JULI;2022-01-03;5;SIS;1;NO APLICA;NO APLICA
121200371;1;2011-01-10;14;4;PERÚ;3;2;2;CEDIF JULI;2023-01-03;1;SIS;1;NO APLICA;NO APLICA
121200398;1;2018-03-28;6;3;PERÚ;3;2;2;CEDIF JULI;2023-01-16;4;SIS;1;NO APLICA;NO APLICA
121200398;1;2015-03-17;9;3;PERÚ;3;2;2;CEDIF JULI;2023-01-16;4;SIS;1;NO APLICA;NO APLICA
121200165;1;2013-11-06;11;3;PERÚ;3;2;2;CEDIF JULI;2023-03-01;1;SIS;1;NO APLICA;NO APLICA
121200165;1;2015-09-02;9;3;PERÚ;3;2;2;CEDIF JULI;2025-01-13;1;SIS;1;NO APLICA;NO APLICA
121200458;2;2015-06-22;9;3;PERÚ;3;2;2;CEDIF JULI;2023-11-03;1;SIS;1;NO APLICA;NO APLICA
121200458;2;2014-01-11;11;3;PERÚ;3;2;2;CEDIF JULI;2023-11-03;1;SIS;1;NO APLICA;NO APLICA
121200464;2;2014-11-11;10;3;PERÚ;3;2;2;CEDIF JULI;2023-11-06;1;SIS;1;NO APLICA;NO APLICA
121200471;2;2016-11-10;8;3;PERÚ;3;2;2;CEDIF JULI;2024-01-08;1;SIS;1;NO APLICA;NO APLICA
121200471;2;2013-07-06;11;3;PERÚ;3;2;2;CEDIF JULI;2024-01-08;4;SIS;1;NO APLICA;NO APLICA
